img_id,mask_id,q,question,answer
clb0kvxvd90i8074ygksw7hfy,clb0kvxvd90i8074ygksw7hfy_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line anatomy
clb0kvxwd9228074y30wf0sqj,clb0kvxwd9228074y30wf0sqj_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark z-line located in the central and lower regions
clb0kvxvq9130074yfsf2bl7p,clb0kvxvq9130074yfsf2bl7p_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line identification
clb0kvxvn90zg074y4d0admpx,clb0kvxvn90zg074y4d0admpx_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,z-line scattered across central and upper regions
clb0kvxvp912g074yhwh975dr,clb0kvxvp912g074yhwh975dr_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line landmark located in central and lower-left regions
clb0kvxv8908k074y6z8zc2oy,clb0kvxv8908k074y6z8zc2oy_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvr914k074yadv9fnj6,clb0kvxvr914k074yadv9fnj6_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxuy8zus074ycfgp22fs,clb0kvxuy8zus074ycfgp22fs_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image display the anatomical landmark?,z-line landmark scattered across central and upper regions
clb0kvxw191i4074ydbkffqcc,clb0kvxw191i4074ydbkffqcc_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,z-line landmark scattered across central and upper regions
clb0kvxvd90ho074y9u7seky9,clb0kvxvd90ho074y9u7seky9_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv18zyg074yg38eg76m,clb0kvxv18zyg074yg38eg76m_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line presence
clb0kvxva90dc074y7z3zarjw,clb0kvxva90dc074y7z3zarjw_z-line_mask_0,Where in the image is the anatomical landmark?,In which regions of the image is the anatomical landmark located?,z-line landmark scattered across central and upper regions
clb0kvxw191hw074ya91hab8o,clb0kvxw191hw074ya91hab8o_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxve90ko074ydzxk5n0h,clb0kvxve90ko074ydzxk5n0h_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line landmark distributed across central and lower regions
clb0kvxwp92k0074y7pgzff84,clb0kvxwp92k0074y7pgzff84_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvf90mg074y8yk1ghzr,clb0kvxvf90mg074y8yk1ghzr_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark landmarks seen in central and lower left and right regions
clb0kvxvi90s0074y62ibhh04,clb0kvxvi90s0074y62ibhh04_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxut8zpc074y4azq5clw,clb0kvxut8zpc074y4azq5clw_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line anatomy
clb0kvxuu8zqg074y82szgznp,clb0kvxuu8zqg074y82szgznp_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxw991uo074y50gz2uck,clb0kvxw991uo074y50gz2uck_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show anatomical landmarks?,z-line anatomical landmarks visible in multiple areas
clb0kvxv69060074y2isr622s,clb0kvxv69060074y2isr622s_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line anatomy
clb0kvxva90bw074y8zg6gj3i,clb0kvxva90bw074y8zg6gj3i_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line Scattered across central and upper regions
clb0kvxva90dk074ya2u53i5o,clb0kvxva90dk074ya2u53i5o_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvs9154074y56ri0885,clb0kvxvs9154074y56ri0885_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image display the anatomical landmark?,z-line visible in central and lower left areas
clb0kvxun8zm0074y06ew34vx,clb0kvxun8zm0074y06ew34vx_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark multiple landmarks located in central and lower regions
clb0kvxuz8zwk074y5wsmesj0,clb0kvxuz8zwk074y5wsmesj0_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvs9164074y6rvy04zw,clb0kvxvs9164074y6rvy04zw_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwk92c4074yd1ef5mc3,clb0kvxwk92c4074yd1ef5mc3_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv28zz4074ydaumfq5d,clb0kvxv28zz4074ydaumfq5d_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxvh90qc074ydmobc11a,clb0kvxvh90qc074ydmobc11a_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxuw8ztc074yhs3egadt,clb0kvxuw8ztc074yhs3egadt_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,presence of z-line anatomical structure
clb0lbwzddp24086u7nvb3zgc,clb0lbwzddp24086u7nvb3zgc_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line anatomy
clb0kvxuq8zn0074y3dkr920e,clb0kvxuq8zn0074y3dkr920e_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,anatomical landmark z-line distributed across central and upper-left areas
clb0kvxw191is074y79aj53ub,clb0kvxw191is074y79aj53ub_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark distributed across central and upper regions
clb0kvxvt9170074yg4ieeb2v,clb0kvxvt9170074yg4ieeb2v_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,z-line landmark distributed across central and upper regions
clb0kvxvp912g074yhwh975dr,clb0kvxvp912g074yhwh975dr_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line anatomical landmark
clb0kvxvq913w074y48zz85st,clb0kvxvq913w074y48zz85st_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxuz8zwk074y5wsmesj0,clb0kvxuz8zwk074y5wsmesj0_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show anatomical landmarks?,z-line multiple landmarks visible in central and upper regions
clb0kvxv69064074ydvrycsa1,clb0kvxv69064074ydvrycsa1_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,"z-line landmark multiple landmarks distributed across central, upper, and lower regions"
clb0kvxwa91v8074yhgoaaeej,clb0kvxwa91v8074yhgoaaeej_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark Scattered across central and upper regions
clb0kvxw291j4074yff7m9fc3,clb0kvxw291j4074yff7m9fc3_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark distributed across multiple central and lower quadrants
clb0kvxwo92i0074yhfsa01hg,clb0kvxwo92i0074yhfsa01hg_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line formation
clb0kvxvo910g074y9da4amr7,clb0kvxvo910g074y9da4amr7_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxuv8zrk074ye0xpeup4,clb0kvxuv8zrk074ye0xpeup4_z-line_mask_0,Where in the image is the anatomical landmark?,Which region of the image shows the anatomical landmark?,z-line landmark located in central and upper-central areas
clb0kvxvj90tk074y2njo1q8n,clb0kvxvj90tk074y2njo1q8n_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line located in central and surrounding areas
clb0kvxvm90xo074yb8ktd0oz,clb0kvxvm90xo074yb8ktd0oz_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwm92ec074yetya6a4k,clb0kvxwm92ec074yetya6a4k_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at gastroesophageal junction
clb0kvxw991ug074y75v1dt4w,clb0kvxw991ug074y75v1dt4w_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark distributed across central and upper regions
clb0kvxw391ks074y7cn169rr,clb0kvxw391ks074y7cn169rr_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark distributed across central and lower left areas
clb0kvxwk92c8074yhamh45js,clb0kvxwk92c8074yhamh45js_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxuq8zmg074y7owh9m4b,clb0kvxuq8zmg074y7owh9m4b_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line identification
clb0kvxwo92i4074y4wsh5ive,clb0kvxwo92i4074y4wsh5ive_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvk90v0074yb8zoee7n,clb0kvxvk90v0074yb8zoee7n_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv5903w074y7k9dawqu,clb0kvxv5903w074y7k9dawqu_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line scattered across central and upper regions
clb0kvxvv9190074ybvpybnwf,clb0kvxvv9190074ybvpybnwf_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvq912w074y22af1sjs,clb0kvxvq912w074y22af1sjs_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvb90fg074ydzpdbwmn,clb0kvxvb90fg074ydzpdbwmn_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark z-line landmark located in central and upper-central regions
clb0kvxw091hc074yfa99aw4m,clb0kvxw091hc074yfa99aw4m_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line landmarks distributed across central and upper regions
clb0kvxvl90wc074y52039r1y,clb0kvxvl90wc074y52039r1y_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,z-line landmark distributed across central and upper areas
clb0kvxuz8zvs074yejtv71m1,clb0kvxuz8zvs074yejtv71m1_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line identification
clb0kvxwc91z4074yb60q46uj,clb0kvxwc91z4074yb60q46uj_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvp9120074y92tbhasg,clb0kvxvp9120074y92tbhasg_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvs9168074y7npx7ful,clb0kvxvs9168074y7npx7ful_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line landmark located in central and upper regions
clb0kvxuu8zqg074y82szgznp,clb0kvxuu8zqg074y82szgznp_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvl90ww074y1p1410bj,clb0kvxvl90ww074y1p1410bj_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line distributed across multiple central and lower quadrants
clb0kvxux8zuo074y2r20bzu8,clb0kvxux8zuo074y2r20bzu8_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line scattered across central and upper regions
clb0kvxvd90hs074y5lz2hy80,clb0kvxvd90hs074y5lz2hy80_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmarks distributed across central and upper regions
clb0kvxv79084074yd3sagock,clb0kvxv79084074yd3sagock_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,z-line landmark scattered across central and upper regions
clb0kvxvy91e0074ya1rrfq1b,clb0kvxvy91e0074ya1rrfq1b_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxwn92hc074y0g1i2dzr,clb0kvxwn92hc074y0g1i2dzr_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line anatomical landmark
clb0kvxw091g4074yhobl5pba,clb0kvxw091g4074yhobl5pba_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark z-line located in central and upper-central regions
clb0kvxun8zlw074y9mo234n7,clb0kvxun8zlw074y9mo234n7_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at gastroesophageal junction
clb0kvxvh90pc074yf2uta27t,clb0kvxvh90pc074yf2uta27t_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line multiple landmarks located in central and upper regions
clb0kvxwk92b4074y5ob759i3,clb0kvxwk92b4074y5ob759i3_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxwi927s074y8wzdgsw2,clb0kvxwi927s074y8wzdgsw2_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxv990a0074y0w7a0rzf,clb0kvxv990a0074y0w7a0rzf_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line presence
clb0kvxvw91ag074yfzk96lcq,clb0kvxvw91ag074yfzk96lcq_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwr92ms074y4pij3jyv,clb0kvxwr92ms074y4pij3jyv_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxvg90o0074y9qz4131e,clb0kvxvg90o0074y9qz4131e_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line distributed across central and upper regions
clb0kvxvw91aw074y9qace5q5,clb0kvxvw91aw074y9qace5q5_z-line_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,anatomical landmark z-line located in the central and lower-central regions
clb0kvxuq8zn0074y3dkr920e,clb0kvxuq8zn0074y3dkr920e_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,visible z-line structure
clb0kvxvp912o074y4cwp1kiu,clb0kvxvp912o074y4cwp1kiu_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark distributed across central and upper regions
clb0kvxut8zpw074ydmnr8f6l,clb0kvxut8zpw074ydmnr8f6l_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark localized to central and lower-left areas
clb0kvxuy8zvg074y7le6ebsr,clb0kvxuy8zvg074y7le6ebsr_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,anatomical landmark z-line located in central and upper regions
clb0kvxuq8zmw074ya45k4874,clb0kvxuq8zmw074ya45k4874_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line landmark Located in the central and lower regions
clb0kvxv69058074yei9pfqki,clb0kvxv69058074yei9pfqki_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,z-line visible in central and upper regions
clb0kvxv7906s074yfbj0gei6,clb0kvxv7906s074yfbj0gei6_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line located in central and surrounding areas
clb0kvxv7907k074yhv4610cd,clb0kvxv7907k074yhv4610cd_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line located in central and upper regions
clb0kvxvg90n0074y5n8wdtdo,clb0kvxvg90n0074y5n8wdtdo_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line distributed across central and lower-left areas
clb0kvxvu918k074y5lxcd4yu,clb0kvxvu918k074y5lxcd4yu_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark z-line located in the center-right and lower-central regions
clb0kvxv8908w074y12lcdpnx,clb0kvxv8908w074y12lcdpnx_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvw91a0074y0qkme0e6,clb0kvxvw91a0074y0qkme0e6_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line formation
clb0kvxut8zpk074ycwmgdckd,clb0kvxut8zpk074ycwmgdckd_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line visible in central and upper-center regions
clb0kvxve90k4074yeawvbbt7,clb0kvxve90k4074yeawvbbt7_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at gastroesophageal junction
clb0kvxwa91vk074y9orohnyw,clb0kvxwa91vk074y9orohnyw_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,z-line landmark located in central and upper regions
clb0kvxuq8zmo074y24qmhbgp,clb0kvxuq8zmo074y24qmhbgp_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark z-line located in central and lower regions
clb0kvxuw8zss074ye8pcfvyc,clb0kvxuw8zss074ye8pcfvyc_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxuu8zqc074y0rlqdc2l,clb0kvxuu8zqc074y0rlqdc2l_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line visible in central and upper-right regions
clb0kvxwc91z8074y7h9vget9,clb0kvxwc91z8074y7h9vget9_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvi90rk074y33d3eh97,clb0kvxvi90rk074y33d3eh97_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,anatomical landmark z-line located in central and upper quadrants
clb0kvxv5903o074y08vf0cvg,clb0kvxv5903o074y08vf0cvg_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark scattered across central and upper regions
clb0kvxv28zz8074y464gfdth,clb0kvxv28zz8074y464gfdth_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line scattered across central and upper regions
clb0kvxvn90zc074yblda8tyx,clb0kvxvn90zc074yblda8tyx_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxuy8zv0074y7ofpeene,clb0kvxuy8zv0074y7ofpeene_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxwc9208074yhpwkh7w1,clb0kvxwc9208074yhpwkh7w1_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,visible z-line structure
clb0kvxvi90s4074y4hwf4o6t,clb0kvxvi90s4074y4hwf4o6t_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at the gastroesophageal junction
clb0kvxvc90gw074y0gyk96cd,clb0kvxvc90gw074y0gyk96cd_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line located in central and lower regions
clb0kvxuy8zuw074y92tngxrf,clb0kvxuy8zuw074y92tngxrf_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line formation
clb0kvxvc90gg074ybumufky2,clb0kvxvc90gg074ybumufky2_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,presence of z-line
clb0kvxvo9110074y5epsd5os,clb0kvxvo9110074y5epsd5os_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line distributed across central and lower regions
clb0kvxv59044074y99as44qx,clb0kvxv59044074y99as44qx_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark multiple landmarks distributed across central and lower regions
clb0kvxwf923s074yfpch1k5u,clb0kvxwf923s074yfpch1k5u_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxwq92lc074y3b2qf5m8,clb0kvxwq92lc074y3b2qf5m8_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,visible z-line at the gastroesophageal junction
clb0kvxvz91f4074yagmwfz1c,clb0kvxvz91f4074yagmwfz1c_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line formation
clb0kvxv3900k074yer95b9pz,clb0kvxv3900k074yer95b9pz_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line located in central and upper regions
clb0kvxuw8zsg074y4y8wdvn0,clb0kvxuw8zsg074y4y8wdvn0_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line formation
clb0kvxv8908c074y4axv51cb,clb0kvxv8908c074y4axv51cb_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line anatomy
clb0kvxvy91e4074y9qrufwsq,clb0kvxvy91e4074y9qrufwsq_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line scattered across central and lower regions
clb0kvxvt916g074ygh3q368i,clb0kvxvt916g074ygh3q368i_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark z-line distributed across central and lower areas
clb0kvxuw8zsg074y4y8wdvn0,clb0kvxuw8zsg074y4y8wdvn0_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image contain the anatomical landmark?,z-line distributed across central and upper regions
clb0kvxuw8ztg074y3tg1govn,clb0kvxuw8ztg074y3tg1govn_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxwg9258074ybdlocui2,clb0kvxwg9258074ybdlocui2_z-line_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,z-line landmark Scattered across central and upper regions
clb0kvxvj90t8074y9y4z6tp3,clb0kvxvj90t8074y9y4z6tp3_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxwq92m8074ycv561xge,clb0kvxwq92m8074ycv561xge_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxw191ho074y2dn98yu8,clb0kvxw191ho074y2dn98yu8_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark z-line scattered across central and upper regions
clb0kvxvb90f4074ye7j9g6n5,clb0kvxvb90f4074ye7j9g6n5_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line appearance
clb0kvxvw91a8074y20qp7kdd,clb0kvxvw91a8074y20qp7kdd_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line visualization
clb0kvxv3900w074yhr0x3ja6,clb0kvxv3900w074yhr0x3ja6_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of z-line presence
clb0kvxvz91fc074y6cii2iyi,clb0kvxvz91fc074y6cii2iyi_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line scattered across central and upper regions
clb0kvxv3900g074yfvvybpwn,clb0kvxv3900g074yfvvybpwn_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line landmark visible in central and adjacent regions
clb0kvxw991u0074yb6546her,clb0kvxw991u0074yb6546her_z-line_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,z-line landmark located in the central region
clb0kvxvs9164074y6rvy04zw,clb0kvxvs9164074y6rvy04zw_z-line_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,z-line multiple landmarks located in central and upper regions
clb0kvxvd90i4074y978yddaw,clb0kvxvd90i4074y978yddaw_z-line_mask_0,Where in the image is the anatomical landmark?,In which regions of the image can the anatomical landmark be identified?,z-line located in central and upper-left areas
clb0kvxuz8zw4074yheicg35d,clb0kvxuz8zw4074yheicg35d_z-line_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,visible z-line at the gastroesophageal junction
clb0kvxvi90qw074y9f6e88ql,clb0kvxvi90qw074y9f6e88ql_z-line_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,z-line landmark located in central and upper-left regions
