img_id,mask_id,q,question,answer
cla820gljs4jz071u3awv8vsp,cla820gljs4jz071u3awv8vsp_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located in the image?,ulcerative colitis abnormalities scattered across central and upper regions
cla820glos4qz071u3xorao72,cla820glos4qz071u3xorao72_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple regions
cla820gmis5sr071ufbc4913j,cla820gmis5sr071ufbc4913j_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple abdominal regions
cla820glss4wz071u7qgp9jb8,cla820glss4wz071u7qgp9jb8_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820gl7s3zv071u2ak0ee69,cla820gl7s3zv071u2ak0ee69_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormality distributed across multiple regions
cla820gmms5zz071uchi02ycl,cla820gmms5zz071uchi02ycl_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple central and lower regions
cla820gmss687071u71az3czg,cla820gmss687071u71az3czg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis distributed across multiple central and peripheral areas
cla820gmks5vf071uhewahx6h,cla820gmks5vf071uhewahx6h_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,"ulcerative colitis abnormality seen in multiple regions including center, upper, and lower quadrants"
cla820gljs4jv071uck7ne3gg,cla820gljs4jv071uck7ne3gg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gl3s3sr071uc4152r95,cla820gl3s3sr071uc4152r95_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820gl1s3oz071u2ixjf7yk,cla820gl1s3oz071u2ixjf7yk_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality observed in multiple central and peripheral regions
cla820gmrs66v071ubwic2vyi,cla820gmrs66v071ubwic2vyi_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmvs6c7071u67zzc336,cla820gmvs6c7071u67zzc336_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,"ulcerative colitis Abnormality present in multiple regions including center, upper and lower quadrants"
cla820gmds5lz071uduyzhfb7,cla820gmds5lz071uduyzhfb7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormality scattered across central and upper regions
cla820gmas5hj071u4wazety8,cla820gmas5hj071u4wazety8_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the area of abnormality located in the image?,ulcerative colitis scattered across multiple regions including center and upper and lower quadrants
cla820gn8s6pj071u62zg5j20,cla820gn8s6pj071u62zg5j20_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gles4bb071u28nkgev6,cla820gles4bb071u28nkgev6_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple abdominal quadrants
cla820gles4bz071u8fr012hd,cla820gles4bz071u8fr012hd_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,"ulcerative colitis Abnormality scattered across multiple areas including center, upper, and lower regions"
cla820gl1s3on071u1e7gbeh0,cla820gl1s3on071u1e7gbeh0_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple abdominal quadrants
cla820gmus6a3071uezzm8dac,cla820gmus6a3071uezzm8dac_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities observed in multiple quadrants
cla820gmcs5kv071u8tud9ta7,cla820gmcs5kv071u8tud9ta7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple central and upper regions
cla820gl5s3wj071uhfhf8ijv,cla820gl5s3wj071uhfhf8ijv_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis abnormality scattered across central and upper regions
cla820glbs463071ub44eg2rx,cla820glbs463071ub44eg2rx_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple regions including center and upper-left
cla820glas44v071u6740gysk,cla820glas44v071u6740gysk_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower areas"
cla820gn4s6jn071uaxcb24w9,cla820gn4s6jn071uaxcb24w9_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820glps4sz071u35jbgcpc,cla820glps4sz071u35jbgcpc_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820gl9s43f071u4igtfwlo,cla820gl9s43f071u4igtfwlo_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormalities present in multiple regions including central and upper areas
cla820glps4sv071udmh87zer,cla820glps4sv071udmh87zer_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis abnormality noted in multiple regions including center, upper, and lower quadrants"
cla820gn6s6mb071u3iwgd8n2,cla820gn6s6mb071u3iwgd8n2_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis scattered across multiple central and lower regions
cla820gm2s57r071uf58bcj96,cla820gm2s57r071uf58bcj96_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple regions of the image
cla820gm5s5bz071u7e4e3kqi,cla820gm5s5bz071u7e4e3kqi_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality observed in multiple quadrants including central and lower regions
cla820glis4jn071ubfw9bdud,cla820glis4jn071ubfw9bdud_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality seen in multiple central and peripheral areas
cla820gmms5z7071ub7pfau3k,cla820gmms5z7071ub7pfau3k_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis scattered across multiple central and lower regions
cla820gmgs5pj071u704xdemn,cla820gmgs5pj071u704xdemn_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of concern located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gm8s5ff071u0ga37r2p,cla820gm8s5ff071u0ga37r2p_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis scattered across multiple central and upper regions
cla820glvs50b071uhoii6g4y,cla820glvs50b071uhoii6g4y_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality seen across central and multiple quadrants
cla820gl4s3uv071u4pdi22dx,cla820gl4s3uv071u4pdi22dx_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis scattered across multiple central and upper regions
cla820gl4s3ur071ucbq5ar57,cla820gl4s3ur071ucbq5ar57_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show the abnormality?,ulcerative colitis abnormality distributed across multiple quadrants
cla820glis4ir071u2kjr3vd4,cla820glis4ir071u2kjr3vd4_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmos62b071ua36s3w9w,cla820gmos62b071ua36s3w9w_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities seen in multiple quadrants and central areas
cla820gl9s427071ubtut8fyx,cla820gl9s427071ubtut8fyx_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
clb0lbwzpdpgg086u34u63kks,clb0lbwzpdpgg086u34u63kks_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple regions
cla820glls4mn071u0jbea274,cla820glls4mn071u0jbea274_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower areas"
cla820gm7s5dr071u1xygbumv,cla820gm7s5dr071u1xygbumv_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple areas
cla820glhs4g7071ud1217l9u,cla820glhs4g7071ud1217l9u_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820glis4jj071ub5c57d9g,cla820glis4jj071ub5c57d9g_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple regions
cla820gl6s3yj071u0108e4le,cla820gl6s3yj071u0108e4le_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of concern located in the image?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820gl7s3z3071u90yh7f7r,cla820gl7s3z3071u90yh7f7r_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality observed in multiple quadrants including central and lower regions
cla820glws50j071ud36oh1m6,cla820glws50j071ud36oh1m6_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple quadrants of the image
cla820glzs543071u20yr5gvi,cla820glzs543071u20yr5gvi_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple quadrants
cla820gm5s5bb071u0cc7gqjg,cla820gm5s5bb071u0cc7gqjg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gm3s59n071u5g9p1bll,cla820gm3s59n071u5g9p1bll_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple quadrants
cla820glis4if071u86jxeue6,cla820glis4if071u86jxeue6_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality noted in multiple quadrants including central and lower regions
cla820gl9s433071udkafa6fr,cla820gl9s433071udkafa6fr_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis Scattered across multiple regions of the image
cla820gmys6f3071u1oh36llx,cla820gmys6f3071u1oh36llx_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormalities scattered across multiple regions
cla820gm1s56n071u59x1e4fa,cla820gm1s56n071u59x1e4fa_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis abnormality scattered across multiple regions
cla820glms4on071u537d43p2,cla820glms4on071u537d43p2_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820gmos62j071ud19cak7f,cla820gmos62j071ud19cak7f_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis distributed across multiple regions including center and periphery
cla820glxs51r071ubhx28deg,cla820glxs51r071ubhx28deg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower areas"
cla820gmjs5uv071uahbr8usm,cla820gmjs5uv071uahbr8usm_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820glks4m7071u21t58x4i,cla820glks4m7071u21t58x4i_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis distributed across multiple central and lower regions
cla820gmus6ab071u8iua1wys,cla820gmus6ab071u8iua1wys_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmss67r071ubbdsb48i,cla820gmss67r071ubbdsb48i_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmus6av071u3bfa71nu,cla820gmus6av071u3bfa71nu_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple regions
cla820glas457071u9vwefrjk,cla820glas457071u9vwefrjk_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality observed in multiple quadrants including central and lower regions
cla820glns4q7071ugyu0d6xg,cla820glns4q7071ugyu0d6xg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality seen in multiple quadrants including central and lower regions
cla820gm2s587071u5rub5yy5,cla820gm2s587071u5rub5yy5_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis distributed across multiple regions including central and lower quadrants
cla820gmis5s7071uhjmr3jy7,cla820gmis5s7071uhjmr3jy7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality seen in multiple quadrants and central areas
cla820glxs52f071u5huf69gh,cla820glxs52f071u5huf69gh_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the locations of the abnormalities in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmts68v071u6o2xebr1,cla820gmts68v071u6o2xebr1_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple central and lower regions
cla820glvs507071u1r6khfwv,cla820glvs507071u1r6khfwv_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820gl2s3rr071u0d0f3piv,cla820gl2s3rr071u0d0f3piv_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormalities located within the image?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820gmhs5rr071u3ba0f0er,cla820gmhs5rr071u3ba0f0er_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormalities scattered across multiple regions
cla820gmds5lj071ueefe8bki,cla820gmds5lj071ueefe8bki_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple regions
cla820gmhs5rj071u2hj42bmw,cla820gmhs5rj071u2hj42bmw_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower quadrants"
cla820gmds5lv071u2prbaqhq,cla820gmds5lv071u2prbaqhq_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis distributed across multiple central and lower regions
cla820gmes5mn071u9qmv00ns,cla820gmes5mn071u9qmv00ns_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis abnormalities distributed across multiple regions
cla820gl8s41j071u1d8t428t,cla820gl8s41j071u1d8t428t_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple regions
cla820glis4j7071u8wd17ygy,cla820glis4j7071u8wd17ygy_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower areas"
cla820gmis5t7071u6um08c20,cla820gmis5t7071u6um08c20_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality seen in multiple quadrants
cla820gl1s3p7071u7m8c1gl7,cla820gl1s3p7071u7m8c1gl7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis spread across multiple central and lower regions
cla820gm5s5bn071u010n5jb7,cla820gm5s5bn071u010n5jb7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality seen in multiple central and lower regions
cla820gl2s3qr071u67g3c2fe,cla820gl2s3qr071u67g3c2fe_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple regions
cla820glus4yf071ufp7e4p4s,cla820glus4yf071ufp7e4p4s_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,"ulcerative colitis Abnormality seen in multiple quadrants including central, upper, and lower areas"
cla820glps4sn071u8jz47vj9,cla820glps4sn071u8jz47vj9_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple quadrants
cla820gm5s5az071ue4o4fgse,cla820gm5s5az071ue4o4fgse_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis distributed across multiple regions including central and lower areas
cla820glcs483071u0w6t0pwq,cla820glcs483071u0w6t0pwq_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,"ulcerative colitis abnormalities seen in multiple regions including center, upper, and lower areas"
cla820glss4vz071ua1jw6jco,cla820glss4vz071ua1jw6jco_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,"ulcerative colitis distributed across multiple regions including center, upper, and lower quadrants"
cla820gn6s6mf071uftqbgg3l,cla820gn6s6mf071uftqbgg3l_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple abdominal regions
cla820gl4s3v3071uf47na29u,cla820gl4s3v3071uf47na29u_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple regions including central and upper areas
cla820gmxs6dv071ug3lxfswl,cla820gmxs6dv071ug3lxfswl_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities seen in multiple quadrants including central and lower regions
cla820glks4m3071ubdpv709c,cla820glks4m3071ubdpv709c_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis scattered across multiple regions including central and lower quadrants
cla820glfs4dj071u1y9ba7ic,cla820glfs4dj071u1y9ba7ic_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis distributed across multiple central and lower regions
cla820glns4pf071uaocdg34x,cla820glns4pf071uaocdg34x_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple quadrants including central and lower regions
cla820gmys6fj071ugumg685c,cla820gmys6fj071ugumg685c_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality noted in multiple quadrants
cla820glis4iv071u1m100ttj,cla820glis4iv071u1m100ttj_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis distributed across central and upper regions
cla820gmis5tb071u8iygepwo,cla820gmis5tb071u8iygepwo_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple quadrants including central and lower regions
cla820glns4pz071ubjw56e77,cla820glns4pz071ubjw56e77_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which regions of the image show abnormalities?,"ulcerative colitis abnormalities seen in multiple regions including center, upper, and lower areas"
cla820gn5s6ln071u0vyk3pkt,cla820gn5s6ln071u0vyk3pkt_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis scattered across multiple regions including center and upper-lower areas
cla820gn5s6lj071ughv62ynq,cla820gn5s6lj071ughv62ynq_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple quadrants
cla820glas44b071ufopccjcq,cla820glas44b071ufopccjcq_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis abnormality distributed across multiple quadrants
cla820glws513071uc5v00me8,cla820glws513071uc5v00me8_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities distributed across multiple quadrants
cla820glis4hz071u07tyhe3a,cla820glis4hz071u07tyhe3a_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple quadrants
cla820gn4s6iz071ubcq6d2mi,cla820gn4s6iz071ubcq6d2mi_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis distributed across multiple central and peripheral regions
cla820gmys6ff071u838uem5s,cla820gmys6ff071u838uem5s_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis scattered across central and upper regions
cla820glis4jf071u1vl5gjhg,cla820glis4jf071u1vl5gjhg_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality observed in multiple quadrants including central and lower regions
cla820gmxs6e7071u6sysf7po,cla820gmxs6e7071u6sysf7po_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple regions
cla820gl6s3y3071u6gxs1pgc,cla820gl6s3y3071u6gxs1pgc_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis abnormality seen in multiple regions including center, upper, and lower areas"
cla820glls4mf071ub9sx3pm6,cla820glls4mf071ub9sx3pm6_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormality seen in multiple quadrants including central and lower regions
cla820gl3s3t7071u351d62ys,cla820gl3s3t7071u351d62ys_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis distributed across multiple regions including central and lower areas
cla820glys53n071uhthh6bvs,cla820glys53n071uhthh6bvs_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple regions
cla820glps4sb071ueih8gy1f,cla820glps4sb071ueih8gy1f_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis distributed across multiple regions including central and upper areas
cla820gmgs5q3071udmfyendc,cla820gmgs5q3071udmfyendc_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis scattered across multiple regions of the image
cla820glls4nn071u8mb6hls1,cla820glls4nn071u8mb6hls1_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gmws6dj071uey0p2c5e,cla820gmws6dj071uey0p2c5e_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis scattered across multiple regions including central and upper and lower quadrants
cla820gm9s5hb071u7ap0dcxl,cla820gm9s5hb071u7ap0dcxl_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities distributed across multiple regions
cla820gn5s6lb071ugv6jabuo,cla820gn5s6lb071ugv6jabuo_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality scattered across multiple quadrants
cla820gl2s3qj071u9e3efd6z,cla820gl2s3qj071u9e3efd6z_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,ulcerative colitis distributed across multiple regions including central and lower areas
cla820gl9s42f071ucqtt9qsy,cla820gl9s42f071ucqtt9qsy_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormalities scattered across multiple quadrants
cla820gn2s6hz071u8lie4sjt,cla820gn2s6hz071u8lie4sjt_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across multiple quadrants including central and lower regions
cla820glps4s7071uhu686qbm,cla820glps4s7071uhu686qbm_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the abnormal findings located in the image?,ulcerative colitis distributed across multiple central and lower quadrants
cla820gles4bj071u6rxicrf7,cla820gles4bj071u6rxicrf7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located within the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower areas"
cla820gmhs5rv071uhnuicypm,cla820gmhs5rv071uhnuicypm_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where are the areas of abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gm0s55z071u6bws6y9p,cla820gm0s55z071u6bws6y9p_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Which areas of the image show abnormal findings?,"ulcerative colitis abnormalities noted in multiple regions including center, upper, and lower quadrants"
cla820glas45j071ud174degm,cla820glas45j071ud174degm_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,ulcerative colitis distributed across multiple central and upper regions
cla820gles4b3071uf3ys5xf3,cla820gles4b3071uf3ys5xf3_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which areas of the image is the abnormality located?,"ulcerative colitis abnormalities seen in multiple regions including center, upper, and lower quadrants"
cla820gn9s6qr071u7jpp60l3,cla820gn9s6qr071u7jpp60l3_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis abnormalities scattered across multiple regions
cla820gm4s5av071uaaahh9j3,cla820gm4s5av071uaaahh9j3_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,ulcerative colitis scattered across multiple abdominal regions
cla820glds49b071ug3s35hh0,cla820glds49b071ug3s35hh0_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality observed?,"ulcerative colitis distributed across multiple quadrants including center, upper, and lower regions"
cla820glbs45n071ubr5deoxc,cla820glbs45n071ubr5deoxc_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis scattered across central and upper regions
cla820gmgs5p7071u49yd2qp7,cla820gmgs5p7071u49yd2qp7_ulcerative_colitis_mask_0,Where in the image is the abnormality?,Where is the abnormality located in the image?,"ulcerative colitis scattered across multiple regions including center, upper, and lower areas"
cla820gl2s3q7071u7ej2fp2n,cla820gl2s3q7071u7ej2fp2n_ulcerative_colitis_mask_0,Where in the image is the abnormality?,In which regions of the image is the abnormality located?,ulcerative colitis abnormality distributed across multiple quadrants
